dep_id,dep_search_date,dep_departure_airport,dep_arrival_airport,dep_departure_date,dep_arrival_date,dep_departure_time,dep_arrival_time,dep_price,dep_total_hours,dep_companies,dep_connections,arr_id,arr_search_date,arr_departure_airport,arr_arrival_airport,arr_departure_date,arr_arrival_date,arr_departure_time,arr_arrival_time,arr_price,arr_total_hours,arr_companies,arr_connections,total_price,trip_duration_days
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-20,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1423.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,16:35,14:05,583.0,29.5,"Vietnam Airlines, Ryanair, Gerido por Malta Air",2 escalas,1330.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,20:00,15:15,652.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1399.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,20:00,10:50,643.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1390.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,21:45,09:40,790.0,19.916666666666668,Turkish Airlines,1 escala,1537.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,20:00,12:50,734.0,24.833333333333332,"China Eastern, Transavia France",2 escalas,1481.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,17:00,09:40,891.0,24.666666666666668,"ANA, Turkish Airlines",2 escalas,1638.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-11,08:35,14:30,747.0,21.916666666666668,"easyJet, Air China",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,02:15,20:20,541.0,50.083333333333336,Várias companhias aéreas,3 escalas,1288.0,9
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-12,00:35,01:00,561.0,40.416666666666664,"Aegean Airlines, Scoot",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-20,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1237.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-10,2026-08-12,00:35,01:00,561.0,40.416666666666664,"Aegean Airlines, Scoot",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-20,2026-08-21,16:35,14:05,583.0,29.5,"Vietnam Airlines, Ryanair, Gerido por Malta Air",2 escalas,1144.0,8
