dep_id,dep_search_date,dep_departure_airport,dep_arrival_airport,dep_departure_date,dep_arrival_date,dep_departure_time,dep_arrival_time,dep_price,dep_total_hours,dep_companies,dep_connections,arr_id,arr_search_date,arr_departure_airport,arr_arrival_airport,arr_departure_date,arr_arrival_date,arr_departure_time,arr_arrival_time,arr_price,arr_total_hours,arr_companies,arr_connections,total_price,trip_duration_days
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1685.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1268.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1387.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1360.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1363.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1514.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1213.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1363.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,711.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1560.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1634.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1217.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1336.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1309.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1312.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1463.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1162.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1312.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:15,13:55,660.0,21.666666666666668,"Cathay Pacifc, Gerido por Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1509.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1687.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1270.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1389.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1362.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1365.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1516.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1215.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1365.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,16:40,19:20,713.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1562.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1865.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1448.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1567.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1540.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1543.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1694.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1393.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1543.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,09:20,10:25,891.0,17.083333333333332,"Wizz Air, ITA Airways",1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1740.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1698.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1281.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1400.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1373.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1376.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1527.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1226.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1376.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,14:10,19:20,724.0,21.166666666666668,"Ryanair, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1573.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1631.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1214.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1333.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1306.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1309.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1460.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-09-01,19:55,12:30,502.0,48.583333333333336,Várias companhias aéreas,3 escalas,1159.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,10:50,652.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1309.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,08:20,13:55,657.0,21.583333333333332,"Iberia, Cathay Pacifc, Gerido por Air Nostrum For Iberia",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,08:40,00:40,849.0,24.0,"China Eastern, TAP AIR PORTUGAL",3 escalas,1506.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,21:45,09:40,974.0,19.916666666666668,Turkish Airlines,1 escala,1557.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,16:35,13:20,557.0,28.75,Várias companhias aéreas,3 escalas,1140.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-30,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1259.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,20:00,15:15,649.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1232.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,14:30,10:50,652.0,28.333333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1235.0,10
,2025-10-11 00:00:00,OPO,HND,2026-08-19,2026-08-20,07:10,13:55,583.0,22.75,"Ryanair, Cathay Pacifc",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-30,2026-08-31,22:50,15:55,803.0,25.083333333333332,"Qatar Airways, Gerido por Japan Airlines, Air Nostrum",2 escalas,1386.0,10
