dep_id,dep_search_date,dep_departure_airport,dep_arrival_airport,dep_departure_date,dep_arrival_date,dep_departure_time,dep_arrival_time,dep_price,dep_total_hours,dep_companies,dep_connections,arr_id,arr_search_date,arr_departure_airport,arr_arrival_airport,arr_departure_date,arr_arrival_date,arr_departure_time,arr_arrival_time,arr_price,arr_total_hours,arr_companies,arr_connections,total_price,trip_duration_days
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,20:00,15:15,669.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1417.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,21:45,09:40,1011.0,19.916666666666668,Turkish Airlines,1 escala,1759.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,18:05,09:40,895.0,23.583333333333332,"ANA, Turkish Airlines",2 escalas,1643.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,20:00,10:50,726.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1474.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,16:35,12:35,569.0,28.0,"Vietnam Airlines, Ryanair",2 escalas,1317.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-21,08:40,22:15,676.0,21.583333333333332,"China Eastern, KLM",2 escalas,1424.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,16:40,19:20,748.0,18.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,20:00,12:20,661.0,24.333333333333332,"China Eastern, Ryanair",2 escalas,1409.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,14:15,19:20,821.0,21.083333333333332,"easyJet, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,20:00,15:15,669.0,27.25,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1490.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,14:15,19:20,821.0,21.083333333333332,"easyJet, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,21:45,09:40,1011.0,19.916666666666668,Turkish Airlines,1 escala,1832.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,14:15,19:20,821.0,21.083333333333332,"easyJet, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,18:05,09:40,895.0,23.583333333333332,"ANA, Turkish Airlines",2 escalas,1716.0,8
,2025-10-11 00:00:00,OPO,HND,2026-08-12,2026-08-13,14:15,19:20,821.0,21.083333333333332,"easyJet, Turkish Airlines",2 escalas,,2025-10-11 00:00:00,HND,OPO,2026-08-21,2026-08-22,20:00,10:50,726.0,22.833333333333332,"China Eastern, Air Europa, Gerido por Air Europa Express",2 escalas,1547.0,8
