dep_id,dep_search_date,dep_departure_airport,dep_arrival_airport,dep_departure_date,dep_arrival_date,dep_departure_time,dep_arrival_time,dep_price,dep_total_hours,dep_companies,dep_connections,arr_id,arr_search_date,arr_departure_airport,arr_arrival_airport,arr_departure_date,arr_arrival_date,arr_departure_time,arr_arrival_time,arr_price,arr_total_hours,arr_companies,arr_connections,total_price,trip_duration_days
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,16:35,12:15,564.0,26.666666666666668,"Vietnam Airlines, Ryanair, Gerido por Malta Air",2 escalas,1478.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,20:00,11:20,758.0,22.333333333333332,"China Eastern, Air France",2 escalas,1672.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,20:00,08:40,545.0,19.666666666666668,China Eastern,1 escala,1459.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-17,08:40,23:25,742.0,21.75,"China Eastern, KLM",2 escalas,1656.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,10:05,08:50,667.0,29.75,Cathay Pacifc,1 escala,1581.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,14:30,08:40,549.0,25.166666666666668,China Eastern,1 escala,1463.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-17,00:05,13:30,795.0,20.416666666666668,Emirates,1 escala,1709.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,11:35,10:25,914.0,15.833333333333334,ITA Airways,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,21:45,10:30,974.0,19.75,Turkish Airlines,1 escala,1888.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,14:40,19:20,667.0,21.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,16:35,12:15,564.0,26.666666666666668,"Vietnam Airlines, Ryanair, Gerido por Malta Air",2 escalas,1231.0,9
,2025-10-11 00:00:00,MAD,HND,2026-08-07,2026-08-08,14:40,19:20,667.0,21.666666666666668,Turkish Airlines,1 escala,,2025-10-11 00:00:00,HND,MAD,2026-08-17,2026-08-18,20:00,11:20,758.0,22.333333333333332,"China Eastern, Air France",2 escalas,1425.0,9
